2012,03,05,AA,Buy,100,
2012,03,12,AA,Sell,100,
2012,03,28,AA,Buy,100,
2012,04,04,AA,Sell,100,
2012,04,04,AA,Buy,100,
2012,04,12,AA,Sell,100,
2012,04,13,AA,Buy,100,
2012,04,20,AA,Sell,100,
2012,02,22,DAL,Buy,100,
2012,02,29,DAL,Sell,100,
2012,03,30,DAL,Buy,100,
2012,04,09,DAL,Sell,100,
2012,04,10,DAL,Buy,100,
2012,04,17,DAL,Sell,100,
2012,04,16,ETFC,Buy,100,
2012,04,23,ETFC,Sell,100,
2012,02,06,LUV,Buy,100,
2012,02,13,LUV,Sell,100,
